market_hash_name,date,median_price,volume,median_price_change_pct,volume_change_pct,median_price_7d_avg,volume_7d_avg
Revolution Case,2023-03-15 01:00:00+00:00,2.545,70343,0.018407362945177974,0.04411393626337734,2.603857142857143,71430.71428571429
Revolution Case,2023-03-16 01:00:00+00:00,2.549,69531,0.001571709233791685,-0.011543437157926162,2.5970000000000004,71768.42857142857
Revolution Case,2023-03-17 01:00:00+00:00,2.562,77763,0.005100039231070941,0.11839323467230445,2.5742857142857143,72419.42857142857
Revolution Case,2023-03-18 01:00:00+00:00,2.552,82713,-0.0039032006245119932,0.06365495158365797,2.5518571428571426,72906.0
Revolution Case,2023-03-19 01:00:00+00:00,2.463,82736,-0.034874608150470165,0.000278069952728055,2.528142857142857,73758.57142857143
Revolution Case,2023-03-20 01:00:00+00:00,2.357,69934,-0.04303694681282988,-0.1547331270547283,2.503857142857143,74341.57142857143
Revolution Case,2023-03-21 01:00:00+00:00,2.306,72892,-0.02163767501060676,0.04229702290731252,2.4762857142857144,75130.28571428571
Revolution Case,2023-03-22 01:00:00+00:00,2.316,90766,0.004336513443191636,0.24521209460571813,2.4435714285714285,78047.85714285714
Revolution Case,2023-03-23 01:00:00+00:00,2.575,104374,0.11183074265975845,0.14992398034506316,2.4472857142857145,83025.42857142857
Revolution Case,2023-03-24 01:00:00+00:00,2.761,99602,0.0722330097087378,-0.045720198516872035,2.475714285714286,86145.28571428571
Revolution Case,2023-03-25 01:00:00+00:00,2.801,99990,0.014487504527345152,0.003895504106343317,2.5112857142857146,88613.42857142857
Revolution Case,2023-03-26 01:00:00+00:00,2.815,103554,0.004998214923241706,0.035643564356435675,2.561571428571429,91587.42857142857
Revolution Case,2023-03-27 01:00:00+00:00,2.82,89886,0.001776198934280604,-0.13198910713251055,2.627714285714286,94437.71428571429
Revolution Case,2023-03-28 01:00:00+00:00,2.827,90452,0.0024822695035462417,0.006296864917784806,2.702142857142857,96946.28571428571
Revolution Case,2023-03-29 01:00:00+00:00,2.901,82826,0.026176158471878264,-0.08430991022862955,2.7857142857142856,95812.0
Revolution Case,2023-03-30 01:00:00+00:00,2.98,74287,0.027231988969320886,-0.10309564629464174,2.8435714285714284,91513.85714285714
Revolution Case,2023-03-31 01:00:00+00:00,3.145,79041,0.05536912751677847,0.06399504623958441,2.898428571428571,88576.57142857143
Revolution Case,2023-04-01 01:00:00+00:00,3.195,98081,0.015898251192368873,0.24088764059159162,2.9547142857142856,88303.85714285714
Revolution Case,2023-04-02 01:00:00+00:00,2.948,106255,-0.07730829420970264,0.0833392807985236,2.9737142857142858,88689.71428571429
Revolution Case,2023-04-03 01:00:00+00:00,2.933,96752,-0.0050881953867029095,-0.08943579125688206,2.9898571428571428,89670.57142857143
Revolution Case,2023-04-04 01:00:00+00:00,3.026,85896,0.031708148653255996,-0.1122043988754754,3.0182857142857142,89019.71428571429
Revolution Case,2023-04-05 01:00:00+00:00,3.103,83144,0.02544613350958369,-0.032038744528266716,3.0471428571428576,89065.14285714286
Revolution Case,2023-04-06 01:00:00+00:00,3.226,92027,0.03963905897518516,0.10683873761185403,3.0822857142857143,91599.42857142857
Revolution Case,2023-04-07 01:00:00+00:00,3.39,85076,0.05083694978301301,-0.07553218077303403,3.1172857142857144,92461.57142857143
Revolution Case,2023-04-08 01:00:00+00:00,3.462,88723,0.02123893805309729,0.04286755371667694,3.1554285714285717,91124.71428571429
Revolution Case,2023-04-09 01:00:00+00:00,3.345,98952,-0.03379549393414216,0.11529141259876252,3.212142857142857,90081.42857142857
Revolution Case,2023-04-10 01:00:00+00:00,3.344,92309,-0.0002989536621824662,-0.06713355970571588,3.270857142857143,89446.71428571429
Revolution Case,2023-04-11 01:00:00+00:00,3.287,84992,-0.017045454545454475,-0.07926637705965833,3.3081428571428573,89317.57142857143
Revolution Case,2023-04-12 01:00:00+00:00,3.276,86219,-0.0033465165804685837,0.014436652861445687,3.3328571428571427,89756.85714285714
Revolution Case,2023-04-13 01:00:00+00:00,3.366,84763,0.027472527472527597,-0.016887229033043738,3.3528571428571428,88719.14285714286
Revolution Case,2023-04-14 01:00:00+00:00,3.531,83214,0.0490196078431373,-0.018274482970163874,3.373,88453.14285714286
Revolution Case,2023-04-15 01:00:00+00:00,3.623,74876,0.026054941942792453,-0.10019948566347003,3.396,86475.0
Revolution Case,2023-04-16 01:00:00+00:00,3.566,83316,-0.01573281810654159,0.11271969656498748,3.427571428571429,84241.28571428571
Revolution Case,2023-04-17 01:00:00+00:00,3.523,94262,-0.012058328659562467,0.1313793268999952,3.4531428571428573,84520.28571428571
Revolution Case,2023-04-18 01:00:00+00:00,3.522,78165,-0.00028384899233613314,-0.17076870849334835,3.4867142857142857,83545.0
Revolution Case,2023-04-19 01:00:00+00:00,3.555,79053,0.009369676320272635,0.011360583381308853,3.5265714285714287,82521.28571428571
Revolution Case,2023-04-20 01:00:00+00:00,3.511,100303,-0.012376933895921205,0.2688070028967908,3.5472857142857146,84741.28571428571
